Date,S10TC,S1B,S1C,S2,S3,S4A,S4B,S5,S8,S9,S10,S15,S11TC,S1B_58,S1C_58,S2_58,S3_58,S4A_58,S4B_58,S5_58,S8_58,S9_58,S10_58,S11_58
2022-02-28,26711.0,,,,,,,,,,,,,27413.0,32571.0,28100.0,27500.0,22986.0,18822.0,28095.0,30596.0,19782.0,28825.0,
2022-03-01,26876.0,,,,,,,,,,,,,26225.0,31700.0,28350.0,28200.0,23621.0,18022.0,27995.0,30900.0,19743.0,29907.0,
2022-03-02,27178.0,,,,,,,,,,,,,24317.0,31296.0,29143.0,28800.0,24704.0,16675.0,27934.0,31625.0,19746.0,31071.0,
2022-03-03,27722.0,,,,,,,,,,,,,22479.0,30379.0,29900.0,31400.0,25568.0,15053.0,27881.0,32417.0,19706.0,32321.0,
2022-03-04,28450.0,,,,,,,,,,,,,21300.0,29643.0,30714.0,33400.0,27114.0,13984.0,27769.0,33583.0,19749.0,34107.0,
2022-03-07,29037.0,,,,,,,,,,,,,20100.0,29111.0,31214.0,36000.0,28579.0,13347.0,27761.0,33875.0,19964.0,34893.0,
2022-03-08,30062.0,,,,,,,,,,,,,19233.0,28857.0,32750.0,37400.0,29328.0,13238.0,27776.0,36167.0,20168.0,36479.0,
2022-03-09,31295.0,,,,,,,,,,,,,18979.0,28700.0,34214.0,39600.0,30800.0,13466.0,27907.0,38033.0,20852.0,38071.0,
2022-03-10,32158.0,,,,,,,,,,,,,18992.0,28429.0,35464.0,41200.0,31718.0,13719.0,27932.0,39083.0,21394.0,39000.0,
2022-03-11,32330.0,,,,,,,,,,,,,19208.0,28368.0,35250.0,41400.0,32139.0,14075.0,27857.0,39525.0,22084.0,38950.0,
2022-03-14,32270.0,,,,,,,,,,,,,19238.0,28071.0,34786.0,41600.0,32832.0,14384.0,27938.0,39200.0,22682.0,38286.0,
2022-03-15,31913.0,,,,,,,,,,,,,19579.0,28357.0,33757.0,41800.0,33689.0,15113.0,27966.0,37500.0,23389.0,36793.0,
2022-03-16,31641.0,,,,,,,,,,,,,20188.0,28921.0,32943.0,41400.0,34307.0,15734.0,28013.0,36417.0,24104.0,35693.0,
2022-03-17,31817.0,,,,,,,,,,,,,20242.0,29314.0,32714.0,41300.0,36818.0,16097.0,28020.0,36208.0,24471.0,35625.0,
2022-03-18,32147.0,,,,,,,,,,,,,20267.0,29746.0,32714.0,41500.0,37964.0,16631.0,28070.0,36500.0,25301.0,35917.0,
2022-03-21,32440.0,,,,,,,,,,,,,20333.0,30186.0,32750.0,41600.0,38668.0,16984.0,28163.0,36625.0,26611.0,36275.0,
2022-03-22,32817.0,,,,,,,,,,,,,20804.0,30554.0,33000.0,41600.0,38693.0,17569.0,28482.0,36983.0,28186.0,36643.0,
2022-03-23,33171.0,,,,,,,,,,,,,21383.0,30718.0,33286.0,41800.0,37532.0,18056.0,28721.0,37583.0,29289.0,37482.0,
2022-03-24,33366.0,,,,,,,,,,,,,22408.0,30800.0,33471.0,41800.0,36529.0,18609.0,29111.0,37708.0,30518.0,37407.0,
2022-03-25,33217.0,,,,,,,,,,,,,22763.0,30779.0,33493.0,41600.0,35161.0,19331.0,29386.0,36883.0,31507.0,36664.0,
2022-03-28,32897.0,,,,,,,,,,,,,23533.0,30854.0,32971.0,41500.0,34421.0,19784.0,29457.0,35850.0,32096.0,35414.0,
2022-03-29,32401.0,,,,,,,,,,,,,24321.0,30843.0,32071.0,41500.0,34004.0,20169.0,29518.0,34367.0,32404.0,33750.0,
2022-03-30,31629.0,,,,,,,,,,,,,24767.0,30696.0,30529.0,41200.0,33611.0,20516.0,29671.0,32667.0,32493.0,31771.0,
2022-03-31,30883.0,,,,,,,,,,,,,24988.0,30400.0,29564.0,40450.0,33093.0,20591.0,29425.0,31208.0,32289.0,30179.0,
2022-04-01,30301.0,,,,,,,,,,,,,25125.0,30186.0,28786.0,39800.0,32682.0,20600.0,29109.0,30333.0,31885.0,29000.0,
2022-04-04,29888.0,,,,,,,,,,,,,25258.0,30093.0,28243.0,39000.0,32507.0,20563.0,28966.0,29875.0,31504.0,28350.0,
2022-04-05,29260.0,,,,,,,,,,,,,25392.0,30139.0,27500.0,38200.0,32346.0,20494.0,28604.0,28646.0,30953.0,27293.0,
2022-04-06,28652.0,,,,,,,,,,,,,25292.0,30211.0,26700.0,37500.0,31636.0,20434.0,28426.0,27708.0,30398.0,26386.0,
2022-04-07,28022.0,,,,,,,,,,,,,24917.0,30282.0,26164.0,36700.0,30957.0,20397.0,28090.0,26633.0,29922.0,25196.0,
2022-04-08,27518.0,,,,,,,,,,,,,24708.0,30118.0,25814.0,35700.0,30507.0,20266.0,27926.0,26000.0,29507.0,24350.0,
2022-04-11,27207.0,,,,,,,,,,,,,24417.0,30118.0,25471.0,35100.0,30307.0,20138.0,27772.0,25813.0,29236.0,23811.0,
2022-04-12,26931.0,,,,,,,,,,,,,24167.0,30093.0,25357.0,34400.0,30550.0,19809.0,27669.0,25483.0,29043.0,23307.0,
2022-04-13,27076.0,,,,,,,,,,,,,24000.0,31250.0,25357.0,34300.0,32886.0,19559.0,27993.0,25458.0,29071.0,22764.0,
2022-04-14,27469.0,,,,,,,,,,,,,23625.0,32964.0,25571.0,34400.0,35786.0,19281.0,28371.0,25733.0,29129.0,22904.0,
2022-04-19,27955.0,,,,,,,,,,,,,23467.0,33664.0,26193.0,34500.0,37107.0,19169.0,28507.0,26513.0,29312.0,23843.0,
2022-04-20,28551.0,,,,,,,,,,,,,23408.0,35229.0,26857.0,34700.0,39314.0,19144.0,28614.0,27233.0,29319.0,24650.0,
2022-04-21,29105.0,,,,,,,,,,,,,23417.0,36682.0,27321.0,34890.0,41761.0,19075.0,28789.0,27792.0,29570.0,25371.0,
2022-04-22,29453.0,,,,,,,,,,,,,23542.0,37714.0,27757.0,34890.0,42893.0,18988.0,29185.0,28150.0,29634.0,25850.0,
2022-04-25,29685.0,,,,,,,,,,,,,23600.0,39582.0,27829.0,34900.0,44311.0,18963.0,29546.0,28100.0,29734.0,25829.0,
2022-04-26,29858.0,,,,,,,,,,,,,23613.0,40629.0,27964.0,34900.0,45164.0,18925.0,29739.0,28083.0,29924.0,25943.0,
2022-04-27,30095.0,,,,,,,,,,,,,23658.0,41111.0,27814.0,35750.0,46550.0,18900.0,30026.0,28008.0,29999.0,25971.0,
2022-04-28,30096.0,,,,,,,,,,,,,23667.0,41529.0,27679.0,35850.0,47314.0,18831.0,29919.0,27742.0,30138.0,25739.0,
2022-04-29,30074.0,,,,,,,,,,,,,23683.0,41561.0,27492.0,36050.0,48075.0,18837.0,30115.0,27483.0,30156.0,25267.0,
2022-05-03,30058.0,,,,,,,,,,,,,23683.0,41511.0,27292.0,36000.0,49029.0,18962.0,30023.0,27375.0,30015.0,25083.0,
2022-05-04,30054.0,,,,,,,,,,,,,23700.0,41539.0,27292.0,35950.0,49207.0,19087.0,30062.0,27350.0,29854.0,24975.0,
2022-05-05,30053.0,,,,,,,,,,,,,23696.0,41457.0,27442.0,35900.0,48979.0,19247.0,29994.0,27433.0,29557.0,24925.0,
2022-05-06,30024.0,,,,,,,,,,,,,23683.0,41475.0,27443.0,35900.0,48671.0,19313.0,29780.0,27629.0,29263.0,24829.0,
2022-05-09,30057.0,,,,,,,,,,,,,23838.0,41550.0,27514.0,35850.0,48593.0,19397.0,29609.0,27817.0,29101.0,24879.0,
2022-05-10,30210.0,,,,,,,,,,,,,24225.0,41714.0,27743.0,35950.0,48264.0,19456.0,29684.0,28225.0,29005.0,25129.0,
2022-05-11,30345.0,,,,,,,,,,,,,24658.0,42029.0,27957.0,36250.0,47421.0,19619.0,29782.0,28467.0,28944.0,25336.0,
2022-05-12,30251.0,,,,,,,,,,,,,24892.0,42050.0,28029.0,36350.0,44711.0,19700.0,29891.0,28746.0,28963.0,25436.0,
2022-05-13,30272.0,,,,,,,,,,,,,25390.0,41917.0,28164.0,36563.0,42533.0,19596.0,30560.0,29042.0,29474.0,25450.0,
2022-05-16,30224.0,,,,,,,,,,,,,25325.0,41500.0,28214.0,36550.0,42046.0,19394.0,30619.0,29217.0,29230.0,25586.0,
2022-05-17,30194.0,,,,,,,,,,,,,25325.0,41057.0,28207.0,36550.0,41600.0,19216.0,30619.0,29463.0,29149.0,25732.0,
2022-05-18,30336.0,,,,,,,,,,,,,25338.0,40157.0,28571.0,36700.0,40979.0,19131.0,30616.0,30167.0,28991.0,26257.0,
2022-05-19,30800.0,,,,,,,,,,,,,25379.0,39689.0,29014.0,36800.0,40382.0,19041.0,30559.0,32217.0,28862.0,27661.0,
2022-05-20,30971.0,,,,,,,,,,,,,25417.0,39186.0,29393.0,36850.0,39961.0,18988.0,30541.0,32854.0,28684.0,28321.0,
2022-05-23,31002.0,,,,,,,,,,,,,25463.0,39064.0,29500.0,36850.0,39696.0,18941.0,30462.0,33067.0,28594.0,28493.0,
2022-05-24,31111.0,,,,,,,,,,,,,25525.0,38700.0,29871.0,36950.0,39407.0,18797.0,30405.0,33408.0,28484.0,28800.0,
2022-05-25,31168.0,,,,,,,,,,,,,25513.0,38429.0,30071.0,37000.0,39193.0,18686.0,30437.0,33750.0,28405.0,28843.0,
2022-05-26,31052.0,,,,,,,,,,,,,25508.0,38446.0,30071.0,36800.0,38889.0,18616.0,30529.0,33558.0,28305.0,28586.0,
2022-05-27,30757.0,,,,,,,,,,,,,25529.0,38429.0,29714.0,36700.0,38900.0,18566.0,30447.0,32683.0,28191.0,27979.0,
2022-05-30,30514.0,,,,,,,,,,,,,25517.0,38432.0,29421.0,36500.0,38900.0,18516.0,30272.0,32142.0,28133.0,27429.0,
2022-05-31,30172.0,,,,,,,,,,,,,25508.0,38150.0,29029.0,36210.0,38611.0,18463.0,30009.0,31492.0,27879.0,26943.0,
2022-06-01,29738.0,,,,,,,,,,,,,25392.0,37486.0,28414.0,36160.0,38179.0,18350.0,29687.0,30667.0,27656.0,26307.0,
2022-06-06,29259.0,,,,,,,,,,,,,25296.0,36750.0,28000.0,35960.0,36929.0,18211.0,29337.0,29933.0,27211.0,25743.0,
2022-06-07,28948.0,,,,,,,,,,,,,24838.0,35582.0,28029.0,35700.0,36125.0,18043.0,28827.0,29708.0,26814.0,25443.0,
2022-06-08,28436.0,,,,,,,,,,,,,24546.0,32718.0,27971.0,35400.0,33611.0,17896.0,28413.0,29525.0,26368.0,25314.0,
2022-06-09,27798.0,,,,,,,,,,,,,24021.0,28886.0,27814.0,35200.0,30518.0,17632.0,27838.0,29467.0,25943.0,25000.0,
2022-06-10,27440.0,,,,,,,,,,,,,23588.0,27750.0,27757.0,34950.0,28643.0,17407.0,27477.0,29583.0,25431.0,24714.0,
2022-06-13,27092.0,,,,,,,,,,,,,23417.0,26814.0,27564.0,34800.0,27043.0,17314.0,27191.0,29408.0,24816.0,24564.0,
2022-06-14,26963.0,,,,,,,,,,,,,23325.0,26300.0,27257.0,34750.0,26079.0,17068.0,27074.0,29725.0,24686.0,24914.0,
2022-06-15,26997.0,,,,,,,,,,,,,23267.0,26129.0,27136.0,34710.0,25493.0,17043.0,27227.0,30100.0,24808.0,25400.0,
2022-06-16,27061.0,,,,,,,,,,,,,23158.0,25839.0,27036.0,34760.0,24943.0,17021.0,27341.0,30550.0,24926.0,25979.0,
2022-06-17,27139.0,,,,,,,,,,,,,22742.0,25604.0,27114.0,34950.0,24075.0,17054.0,27449.0,30975.0,25076.0,26457.0,
2022-06-20,27167.0,,,,,,,,,,,,,22483.0,25507.0,27221.0,35000.0,23736.0,16986.0,27541.0,31167.0,25144.0,26564.0,
2022-06-21,27178.0,,,,,,,,,,,,,22392.0,25393.0,27271.0,35000.0,23286.0,16793.0,27934.0,31383.0,25437.0,26471.0,
2022-06-22,27224.0,,,,,,,,,,,,,22342.0,25321.0,27300.0,35000.0,23225.0,16643.0,28041.0,31667.0,25580.0,26536.0,
2022-06-23,27123.0,,,,,,,,,,,,,22346.0,25225.0,27214.0,35000.0,23036.0,16521.0,27934.0,31383.0,25716.0,26393.0,
2022-06-24,26942.0,,,,,,,,,,,,,22350.0,25207.0,26993.0,34900.0,22986.0,16511.0,27798.0,30858.0,25736.0,26071.0,
2022-06-27,26832.0,,,,,,,,,,,,,22354.0,25168.0,26807.0,34650.0,22957.0,16511.0,27675.0,30725.0,25793.0,25971.0,
2022-06-28,26572.0,,,,,,,,,,,,,22358.0,24968.0,26564.0,34200.0,22893.0,16511.0,27625.0,30267.0,25832.0,25364.0,
2022-06-29,25951.0,,,,,,,,,,,,,22238.0,24799.0,25900.0,33300.0,23168.0,16411.0,26606.0,29225.0,25434.0,24236.0,
2022-06-30,25367.0,,,,,,,,,,,,,21608.0,24793.0,25379.0,32000.0,23921.0,16364.0,25892.0,28458.0,24968.0,23043.0,
2022-07-01,25192.0,,,,,,,,,,,,,21429.0,25100.0,25136.0,31700.0,24268.0,16214.0,25439.0,28408.0,24754.0,22521.0,
2022-07-04,25103.0,,,,,,,,,,,,,21225.0,25296.0,25071.0,31600.0,24675.0,16175.0,25099.0,28167.0,24529.0,22350.0,
2022-07-05,24917.0,,,,,,,,,,,,,20958.0,25475.0,24957.0,31450.0,25282.0,16136.0,24710.0,27688.0,24253.0,21693.0,
2022-07-06,24712.0,,,,,,,,,,,,,20813.0,25607.0,24664.0,30850.0,25854.0,16136.0,24521.0,27479.0,23992.0,21307.0,
2022-07-07,24234.0,,,,,,,,,,,,,20700.0,25914.0,24250.0,30000.0,26854.0,15993.0,24093.0,25792.0,23649.0,20929.0,
2022-07-08,23797.0,,,,,,,,,,,,,20554.0,26079.0,23821.0,29350.0,27389.0,15936.0,23861.0,24417.0,23254.0,20514.0,
2022-07-11,23672.0,,,,,,,,,,,,,20458.0,26311.0,23750.0,28900.0,28336.0,15861.0,23351.0,24108.0,22924.0,20343.0,
2022-07-12,23349.0,,,,,,,,,,,,,20363.0,26657.0,23229.0,28600.0,28682.0,15768.0,22946.0,23483.0,22525.0,19750.0,
2022-07-13,22845.0,,,,,,,,,,,,,20063.0,26939.0,22536.0,28100.0,29021.0,15700.0,22364.0,22333.0,22011.0,19071.0,
2022-07-14,22551.0,,,,,,,,,,,,,19933.0,27471.0,22057.0,27900.0,29586.0,15686.0,22034.0,21658.0,21506.0,18336.0,
2022-07-15,22424.0,,,,,,,,,,,,,19713.0,27961.0,21779.0,27650.0,29861.0,15629.0,21830.0,21600.0,21156.0,18164.0,
2022-07-18,22406.0,,,,,,,,,,,,,19688.0,28043.0,21725.0,27650.0,29911.0,15625.0,21827.0,21558.0,21081.0,18146.0,
2022-07-19,22428.0,,,,,,,,,,,,,19604.0,28200.0,21636.0,27750.0,30061.0,15511.0,22035.0,21575.0,21142.0,18189.0,
2022-07-20,22631.0,,,,,,,,,,,,,19521.0,28464.0,21879.0,27850.0,30186.0,15489.0,22201.0,21958.0,21379.0,18586.0,
2022-07-21,22800.0,,,,,,,,,,,,,19521.0,28543.0,22086.0,28000.0,30236.0,15479.0,22263.0,22333.0,21504.0,18882.0,
2022-07-22,22880.0,,,,,,,,,,,,,19521.0,28414.0,22150.0,28000.0,30200.0,15393.0,22299.0,22700.0,21540.0,19136.0,
2022-07-25,22865.0,,,,,,,,,,,,,19408.0,28429.0,22179.0,27900.0,30043.0,15293.0,22342.0,22792.0,21483.0,19229.0,
2022-07-26,22777.0,,,,,,,,,,,,,19350.0,28382.0,21921.0,27950.0,29357.0,15193.0,22421.0,22833.0,21494.0,19350.0,
2022-07-27,22414.0,,,,,,,,,,,,,19333.0,28146.0,21064.0,27550.0,28921.0,15186.0,22111.0,22542.0,21385.0,19161.0,
2022-07-28,22032.0,,,,,,,,,,,,,19300.0,27807.0,20357.0,27300.0,27900.0,15150.0,21787.0,22183.0,21369.0,18829.0,
2022-07-29,21681.0,,,,,,,,,,,,,19283.0,27686.0,19857.0,26900.0,27143.0,15000.0,21558.0,21800.0,21317.0,18436.0,
2022-08-01,21211.0,,,,,,,,,,,,,19267.0,26871.0,19579.0,25700.0,26457.0,14936.0,21168.0,21367.0,21242.0,17986.0,
2022-08-02,20527.0,,,,,,,,,,,,,19250.0,26321.0,19000.0,24900.0,25286.0,14786.0,20933.0,20100.0,21013.0,17007.0,
2022-08-03,19854.0,,,,,,,,,,,,,19167.0,25036.0,18250.0,24150.0,24393.0,14686.0,20806.0,19208.0,20741.0,15964.0,
2022-08-04,19213.0,,,,,,,,,,,,,19250.0,24321.0,17679.0,23300.0,23857.0,14593.0,20703.0,18071.0,20519.0,14701.0,
2022-08-05,18698.0,,,,,,,,,,,,,19250.0,23750.0,17071.0,22400.0,23357.0,14682.0,20649.0,17375.0,20297.0,13929.0,
2022-08-08,18377.0,,,,,,,,,,,,,19250.0,23307.0,16829.0,21700.0,22643.0,14868.0,20463.0,16992.0,20147.0,13600.0,
2022-08-09,17997.0,,,,,,,,,,,,,19250.0,23061.0,16507.0,20850.0,21754.0,15021.0,20267.0,16521.0,20068.0,13218.0,
2022-08-10,17754.0,,,,,,,,,,,,,19250.0,22429.0,16479.0,20400.0,20275.0,15086.0,20163.0,16392.0,20007.0,13179.0,
2022-08-11,17504.0,,,,,,,,,,,,,19250.0,21629.0,16375.0,19650.0,19557.0,15300.0,20135.0,16250.0,19910.0,13029.0,
2022-08-12,17526.0,,,,,,,,,,,,,19408.0,21529.0,16437.0,19300.0,19339.0,15543.0,20117.0,16433.0,19889.0,13300.0,
2022-08-15,17678.0,,,,,,,,,,,,,19483.0,21404.0,16571.0,19250.0,19093.0,15629.0,20106.0,17050.0,19843.0,13858.0,
2022-08-16,17886.0,,,,,,,,,,,,,19538.0,21593.0,16886.0,19400.0,19196.0,15764.0,20056.0,17375.0,19771.0,14343.0,
2022-08-17,18251.0,,,,,,,,,,,,,19717.0,22036.0,17336.0,19700.0,19486.0,15886.0,20085.0,18050.0,19643.0,15064.0,
2022-08-18,18681.0,,,,,,,,,,,,,19854.0,22336.0,17964.0,19800.0,19714.0,15989.0,20196.0,19058.0,19510.0,15993.0,
2022-08-19,19082.0,,,,,,,,,,,,,19958.0,22764.0,18471.0,19900.0,20014.0,16057.0,20117.0,20150.0,19417.0,16758.0,
2022-08-22,19265.0,,,,,,,,,,,,,20050.0,22975.0,18736.0,20000.0,20139.0,16132.0,19978.0,20550.0,19234.0,17193.0,
2022-08-23,19412.0,,,,,,,,,,,,,20104.0,22914.0,18821.0,20150.0,20232.0,16143.0,19996.0,21083.0,19202.0,17407.0,
2022-08-24,19503.0,,,,,,,,,,,,,20117.0,22664.0,18950.0,20100.0,19886.0,16261.0,19948.0,21717.0,19188.0,17471.0,
2022-08-25,19392.0,,,,,,,,,,,,,20121.0,21679.0,18907.0,19850.0,19311.0,16307.0,19816.0,21942.0,19135.0,17464.0,
2022-08-26,19183.0,,,,,,,,,,,,,20121.0,21186.0,18686.0,19600.0,19007.0,16350.0,19774.0,21688.0,19000.0,17129.0,
2022-08-30,18604.0,,,,,,,,,,,,,20113.0,20093.0,18079.0,19000.0,18821.0,16314.0,19541.0,20542.0,18785.0,16179.0,
2022-08-31,17881.0,,,,,,,,,,,,,19904.0,19214.0,17250.0,18400.0,18321.0,16057.0,19383.0,19125.0,18552.0,15057.0,
2022-09-01,17147.0,,,,,,,,,,,,,19617.0,18550.0,16114.0,18050.0,17554.0,15793.0,19012.0,17917.0,18154.0,14125.0,
2022-09-02,16658.0,,,,,,,,,,,,,19242.0,17829.0,15357.0,18000.0,16964.0,15532.0,18636.0,17242.0,17678.0,13639.0,
2022-09-05,16482.0,,,,,,,,,,,,,18996.0,17438.0,15100.0,17850.0,16263.0,15400.0,18446.0,17325.0,17357.0,13800.0,
2022-09-06,16355.0,,,,,,,,,,,,,18383.0,17286.0,15029.0,17800.0,16043.0,15254.0,18321.0,17225.0,17213.0,13764.0,
2022-09-07,16298.0,,,,,,,,,,,,,18104.0,17121.0,15086.0,17700.0,15925.0,15186.0,18125.0,17208.0,16963.0,13921.0,
2022-09-08,16247.0,,,,,,,,,,,,,17925.0,16993.0,15143.0,17600.0,15714.0,15029.0,18070.0,17263.0,16888.0,13911.0,
2022-09-09,16227.0,,,,,,,,,,,,,17917.0,17014.0,15143.0,17550.0,15636.0,14971.0,18048.0,17300.0,16927.0,13829.0,
2022-09-12,16199.0,,,,,,,,,,,,,17908.0,17014.0,15150.0,17550.0,15486.0,14893.0,18048.0,17258.0,16898.0,13814.0,
2022-09-13,16325.0,,,,,,,,,,,,,18033.0,17464.0,15321.0,17550.0,15800.0,14857.0,18129.0,17300.0,17060.0,14014.0,
2022-09-14,16559.0,,,,,,,,,,,,,18092.0,18671.0,15471.0,17550.0,16614.0,14950.0,18373.0,17433.0,17264.0,14250.0,
2022-09-15,16820.0,,,,,,,,,,,,,18383.0,19643.0,15686.0,17550.0,17218.0,15075.0,18541.0,17667.0,17425.0,14657.0,
2022-09-16,17057.0,,,,,,,,,,,,,18554.0,20796.0,15843.0,17700.0,17804.0,15157.0,18644.0,17767.0,17516.0,15036.0,
2022-09-20,17382.0,,,,,,,,,,,,,18667.0,21586.0,15829.0,17750.0,18396.0,17121.0,18671.0,17908.0,17628.0,15075.0,
2022-09-21,17657.0,,,,,,,,,,,,,18750.0,22482.0,15864.0,17950.0,19086.0,17414.0,18757.0,18342.0,17678.0,15421.0,
2022-09-22,18008.0,,,,,,,,,,,,,18900.0,23293.0,16179.0,18100.0,19529.0,17571.0,18825.0,18917.0,17753.0,16157.0,
2022-09-23,18172.0,,,,,,,,,,,,,19021.0,23646.0,16283.0,18150.0,19754.0,17446.0,18991.0,19225.0,17908.0,16567.0,
2022-09-26,18231.0,,,,,,,,,,,,,19033.0,23750.0,16250.0,18208.0,19807.0,17446.0,19044.0,19286.0,17983.0,16869.0,
2022-09-27,18376.0,,,,,,,,,,,,,19167.0,23693.0,16281.0,18250.0,19993.0,17514.0,19225.0,19557.0,18205.0,17281.0,
2022-09-28,18477.0,,,,,,,,,,,,,19346.0,23539.0,16294.0,18250.0,20104.0,17836.0,19348.0,19686.0,18424.0,17425.0,
2022-09-29,18411.0,,,,,,,,,,,,,19604.0,23414.0,16263.0,18250.0,20000.0,18089.0,19380.0,19400.0,18504.0,16938.0,
2022-09-30,18292.0,,,,,,,,,,,,,19808.0,23182.0,16088.0,18217.0,19914.0,18143.0,19533.0,19000.0,18908.0,16400.0,
2022-10-03,18289.0,,,,,,,,,,,,,19904.0,23136.0,15971.0,18158.0,19896.0,18343.0,19696.0,18992.0,19040.0,16314.0,
2022-10-04,18351.0,,,,,,,,,,,,,20250.0,23586.0,15913.0,18150.0,20243.0,18489.0,19933.0,18850.0,19353.0,16116.0,
2022-10-05,18441.0,,,,,,,,,,,,,20483.0,23982.0,15875.0,18150.0,20739.0,18693.0,20256.0,18767.0,19603.0,15971.0,
2022-10-06,18590.0,,,,,,,,,,,,,21354.0,24532.0,15875.0,18150.0,21325.0,18918.0,20589.0,18654.0,19856.0,15906.0,
2022-10-07,18763.0,,,,,,,,,,,,,22046.0,25086.0,15900.0,18125.0,22021.0,19079.0,21014.0,18714.0,19954.0,15938.0,
2022-10-10,18850.0,,,,,,,,,,,,,22725.0,25846.0,15879.0,18025.0,22282.0,19111.0,21389.0,18682.0,20079.0,15821.0,
2022-10-11,18856.0,,,,,,,,,,,,,23342.0,26057.0,15775.0,17983.0,22486.0,19057.0,21656.0,18525.0,20104.0,15719.0,
2022-10-12,18788.0,,,,,,,,,,,,,23921.0,26157.0,15563.0,17567.0,23004.0,18843.0,21824.0,18400.0,20183.0,15622.0,
2022-10-13,18654.0,,,,,,,,,,,,,24250.0,26329.0,15269.0,17500.0,23314.0,18771.0,22259.0,17789.0,20290.0,15175.0,
2022-10-14,18588.0,,,,,,,,,,,,,24500.0,26771.0,15031.0,17483.0,23371.0,18729.0,22402.0,17486.0,20569.0,14844.0,
2022-10-17,18460.0,,,,,,,,,,,,,24646.0,26693.0,14913.0,17483.0,23379.0,18721.0,22431.0,17007.0,20394.0,14600.0,
2022-10-18,18455.0,,,,,,,,,,,,,24825.0,26621.0,14775.0,17525.0,23596.0,18768.0,22438.0,16879.0,20434.0,14659.0,
2022-10-19,18455.0,,,,,,,,,,,,,24892.0,26818.0,14588.0,17575.0,23636.0,18768.0,22574.0,16829.0,20514.0,14744.0,
2022-10-20,18435.0,,,,,,,,,,,,,24904.0,26836.0,14406.0,17558.0,23600.0,18804.0,22634.0,16814.0,20518.0,14900.0,
2022-10-21,18455.0,,,,,,,,,,,,,24908.0,26832.0,14388.0,17558.0,23564.0,19164.0,22797.0,16700.0,20678.0,14769.0,
2022-10-24,18373.0,,,,,,,,,,,,,24925.0,26832.0,14288.0,17375.0,23650.0,19200.0,23011.0,16475.0,20656.0,14564.0,
2022-10-25,18238.0,,,,,,,,,,,,,25025.0,26779.0,14106.0,16917.0,23693.0,19357.0,23017.0,16150.0,20882.0,14369.0,
2022-10-26,17950.0,,,,,,,,,,,,,25133.0,26379.0,13944.0,16417.0,23143.0,19350.0,22988.0,15536.0,20910.0,14038.0,
2022-10-27,17292.0,,,,,,,,,,,,,25133.0,26179.0,13381.0,15458.0,22821.0,19250.0,22988.0,14250.0,20868.0,12425.0,
2022-10-28,16318.0,,,,,,,,,,,,,25125.0,25857.0,12275.0,14083.0,22450.0,19179.0,23002.0,12229.0,20910.0,10469.0,
2022-10-31,15808.0,,,,,,,,,,,,,25004.0,25700.0,11656.0,13500.0,22346.0,19000.0,22981.0,11157.0,20853.0,9544.0,
2022-11-01,15281.0,,,,,,,,,,,,,24788.0,25304.0,10663.0,13000.0,22100.0,18764.0,22713.0,10571.0,20634.0,8906.0,
2022-11-02,14649.0,,,,,,,,,,,,,24467.0,24918.0,9938.0,11833.0,21550.0,18439.0,22528.0,9821.0,20481.0,8219.0,
2022-11-03,14161.0,,,,,,,,,,,,,24221.0,24086.0,9429.0,11250.0,20593.0,18129.0,22192.0,9343.0,20256.0,7850.0,
2022-11-04,13945.0,,,,,,,,,,,,,23992.0,23375.0,9275.0,11042.0,20118.0,17836.0,21831.0,9250.0,20216.0,7781.0,
2022-11-07,13761.0,,,,,,,,,,,,,23567.0,22982.0,9006.0,11000.0,19896.0,17657.0,21699.0,9018.0,20191.0,7725.0,
2022-11-08,13656.0,,,,,,,,,,,,,23354.0,22961.0,8894.0,11000.0,20039.0,17493.0,21585.0,8857.0,19820.0,7650.0,
2022-11-09,13551.0,,,,,,,,,,,,,23242.0,23114.0,8706.0,10908.0,20071.0,17396.0,21328.0,8786.0,19591.0,7575.0,
2022-11-10,13495.0,,,,,,,,,,,,,23142.0,23761.0,8581.0,10833.0,20286.0,17236.0,21185.0,8682.0,19387.0,7481.0,
2022-11-11,13348.0,,,,,,,,,,,,,23000.0,24811.0,8244.0,10625.0,20968.0,17054.0,21000.0,8289.0,18904.0,7253.0,
2022-11-14,13164.0,,,,,,,,,,,,,22933.0,25221.0,7950.0,10208.0,21407.0,16964.0,20828.0,7979.0,18611.0,6988.0,
2022-11-15,13050.0,,,,,,,,,,,,,22929.0,25382.0,7838.0,10125.0,21571.0,16793.0,20714.0,7761.0,18246.0,6825.0,
2022-11-16,12983.0,,,,,,,,,,,,,22917.0,25900.0,7750.0,10042.0,21743.0,16571.0,20507.0,7686.0,17953.0,6731.0,
2022-11-17,12929.0,,,,,,,,,,,,,22938.0,26200.0,7669.0,9958.0,21843.0,16329.0,20255.0,7729.0,17677.0,6753.0,
2022-11-18,12870.0,,,,,,,,,,,,,22950.0,26304.0,7669.0,9625.0,21804.0,16264.0,20138.0,7786.0,17390.0,6888.0,
2022-11-21,12800.0,,,,,,,,,,,,,23021.0,26329.0,7681.0,9417.0,21771.0,16211.0,19974.0,7821.0,16800.0,6975.0,
2022-11-22,12756.0,,,,,,,,,,,,,23050.0,26129.0,7756.0,9350.0,21586.0,16164.0,19524.0,7929.0,16292.0,7203.0,
